GENOME	ENTROPIES for motif lengths [1 2 3 4 5 6 7 8]
32525472136905550619588280943856372419	1.000000000000000e+00 2.000000000000000e+00 2.821921972504133e+00 3.283164941389349e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
153320997983752924420989780612626571	1.000000000000000e+00 2.000000000000000e+00 2.771217089725437e+00 3.185432324168046e+00 3.421875000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
53564568070247614074406727652885068422	1.000000000000000e+00 2.000000000000000e+00 2.917739648336089e+00 3.337852441389349e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
21405170440762150117846366926821513042	1.000000000000000e+00 2.000000000000000e+00 2.905944531114785e+00 3.320312500000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
96948272687132634117228203455031055824	1.000000000000000e+00 2.000000000000000e+00 2.843444531114784e+00 3.244102441389350e+00 3.390625000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
23097607705430964959901473293691806	1.000000000000000e+00 2.000000000000000e+00 2.827819531114784e+00 3.185432324168046e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
50078573109059017389592352458740841969	1.000000000000000e+00 2.000000000000000e+00 2.705089015923014e+00 3.077039332129551e+00 3.306602441389348e+00 3.406250000000000e+00 3.484375000000000e+00 3.500000000000000e+00
60345405096850484421937349180881019508	1.000000000000000e+00 2.000000000000000e+00 2.774266773518900e+00 3.128829882778697e+00 3.353477441389349e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
228745708387209927143495968990539409405	1.000000000000000e+00 2.000000000000000e+00 2.878524413893480e+00 3.353477441389348e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
223990901354474044395466381060094947851	1.000000000000000e+00 2.000000000000000e+00 2.905944531114785e+00 3.289062500000000e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
180963650157606986184244438270984682116	1.000000000000000e+00 2.000000000000000e+00 2.905944531114785e+00 3.269454882778697e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
153777923707767131170497925645436851496	1.000000000000000e+00 2.000000000000000e+00 2.858289332129552e+00 3.222579882778697e+00 3.369102441389348e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
275308270242904225968438946879260205235	1.000000000000000e+00 2.000000000000000e+00 2.903876855282828e+00 3.328125000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
224261742390213157455978265158496910252	1.000000000000000e+00 2.000000000000000e+00 2.890319531114785e+00 3.283164941389349e+00 3.406250000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
29280695270459498719430166952011538312	1.000000000000000e+00 2.000000000000000e+00 2.761691457312362e+00 3.132659765557393e+00 3.337852441389348e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
233642795021267439467043815811943144851	1.000000000000000e+00 2.000000000000000e+00 2.807786258327129e+00 3.146369824168045e+00 3.316329882778697e+00 3.421875000000000e+00 3.484375000000000e+00 3.500000000000000e+00
172473453940037668523585601701904098529	1.000000000000000e+00 2.000000000000000e+00 2.890319531114785e+00 3.306602441389349e+00 3.406250000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
222713667028862578673100928263235022685	1.000000000000000e+00 2.000000000000000e+00 2.710784765557392e+00 3.083869824168046e+00 3.328125000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
284097763444151344121061732355856844580	1.000000000000000e+00 2.000000000000000e+00 2.820159765557393e+00 3.169807324168044e+00 3.343750000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
79703136465919744583004051284589227356	1.000000000000000e+00 2.000000000000000e+00 2.917739648336089e+00 3.253829882778696e+00 3.400352441389348e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
124445543978568449341215248747918532302	1.000000000000000e+00 2.000000000000000e+00 2.914891773518899e+00 3.281250000000002e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
214436005791209351127814558715952899507	1.000000000000000e+00 2.000000000000000e+00 2.927467089725437e+00 3.304687500000001e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
250124779953733908871423333312429444519	1.000000000000000e+00 2.000000000000000e+00 2.840596656297596e+00 3.286994824168045e+00 3.421875000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
170839106413590875823484568652722463379	1.000000000000000e+00 2.000000000000000e+00 2.743016773518898e+00 3.161994824168045e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
241318814574365190201168071555773292456	1.000000000000000e+00 2.000000000000000e+00 2.730239648336088e+00 3.130744824168044e+00 3.359375000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
155226954519740099653142274088016272815	1.000000000000000e+00 2.000000000000000e+00 2.811414332129551e+00 3.163909765557393e+00 3.353477441389349e+00 3.453125000000001e+00 3.484375000000000e+00 3.500000000000000e+00
169278264927314161399360398735405894564	1.000000000000000e+00 2.000000000000000e+00 2.864967089725437e+00 3.261642382778697e+00 3.421875000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
66784782736303491242118936471513229646	1.000000000000000e+00 2.000000000000000e+00 2.814262206946741e+00 3.171722265557392e+00 3.316329882778696e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
31055478067471734927286802645607569467	1.000000000000000e+00 2.000000000000000e+00 2.776334449350856e+00 3.169807324168045e+00 3.369102441389348e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
311774428472781064577468342489865940079	1.000000000000000e+00 2.000000000000000e+00 2.732710942120591e+00 3.148284765557392e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
29786200363123634111591552355106829816	1.000000000000000e+00 2.000000000000000e+00 2.726409765557393e+00 3.128677148336089e+00 3.328125000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
67625461053218892964645909693226839562	1.000000000000000e+00 2.000000000000000e+00 2.766808816937780e+00 3.154182324168044e+00 3.359375000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
30034143416041660999375689755633470593	1.000000000000000e+00 2.000000000000000e+00 2.855239648336088e+00 3.275352441389349e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
220877773430534017769170399216654948159	1.000000000000000e+00 2.000000000000000e+00 2.921569531114785e+00 3.330039941389349e+00 3.437500000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
237815917221206345344403521255878828418	1.000000000000000e+00 2.000000000000000e+00 2.852391773518899e+00 3.214767382778698e+00 3.375000000000001e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
94482734632513680945616890385430487770	1.000000000000000e+00 2.000000000000000e+00 2.786061890740204e+00 3.099494824168045e+00 3.306602441389349e+00 3.437500000000000e+00 3.468750000000000e+00 3.500000000000000e+00
82335083722028407527747629526820544158	1.000000000000000e+00 2.000000000000000e+00 2.861137206946742e+00 3.314414941389350e+00 3.437500000000002e+00 3.468750000000001e+00 3.484375000000000e+00 3.500000000000000e+00
153253216406004541592116350777780593480	1.000000000000000e+00 2.000000000000000e+00 2.693293898701709e+00 3.085784765557393e+00 3.328125000000001e+00 3.421875000000001e+00 3.484375000000000e+00 3.500000000000000e+00
272564946427594206758657540470201872379	1.000000000000000e+00 2.000000000000000e+00 2.789111574533666e+00 3.177619824168044e+00 3.375000000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
39480196223283927759547332568091864294	1.000000000000000e+00 2.000000000000000e+00 2.772199097686943e+00 3.177619824168045e+00 3.400352441389349e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
166523194084026553981367964768625471015	1.000000000000000e+00 2.000000000000000e+00 2.814464015923015e+00 3.212852441389350e+00 3.406250000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
16498963717168147783149119308972995124	1.000000000000000e+00 2.000000000000000e+00 2.718444531114784e+00 3.126914941389349e+00 3.343750000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
308226375097314650024330632529239415356	1.000000000000000e+00 2.000000000000000e+00 2.908012206946742e+00 3.259727441389348e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
288675215263557899345451193508398467672	1.000000000000000e+00 2.000000000000000e+00 2.791959449350855e+00 3.201057324168046e+00 3.390625000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
216491402806400439814591504672115047015	1.000000000000000e+00 2.000000000000000e+00 2.813956738061524e+00 3.228477441389349e+00 3.390625000000000e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
18724784022614163065108908456942196390	1.000000000000000e+00 2.000000000000000e+00 2.857001855282828e+00 3.322227441389349e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
50273644805101876192654233023955953693	1.000000000000000e+00 2.000000000000000e+00 2.717664332129551e+00 3.054534765557395e+00 3.269454882778698e+00 3.390625000000001e+00 3.468750000000001e+00 3.500000000000000e+00
277297909538933479674508711276447679178	1.000000000000000e+00 2.000000000000000e+00 2.737119214908247e+00 3.189414941389350e+00 3.390625000000001e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
113496084481241753860109013177924816246	1.000000000000000e+00 2.000000000000000e+00 2.852391773518899e+00 3.193244824168045e+00 3.353477441389349e+00 3.437500000000001e+00 3.484375000000000e+00 3.500000000000000e+00
202075876512041734780234434119777191294	1.000000000000000e+00 2.000000000000000e+00 2.898284765557395e+00 3.320312500000001e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
131164331461654442264461662778016341092	1.000000000000000e+00 2.000000000000000e+00 2.858289332129552e+00 3.267539941389348e+00 3.369102441389348e+00 3.429687500000000e+00 3.484375000000000e+00 3.500000000000000e+00
186034988194640227231784117504786591800	1.000000000000000e+00 2.000000000000000e+00 2.886489648336089e+00 3.312500000000001e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
44672216505136790219603709520888779023	1.000000000000000e+00 2.000000000000000e+00 2.751964015923014e+00 3.073989648336088e+00 3.328125000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
250988934710099078339048339786612123155	1.000000000000000e+00 2.000000000000000e+00 2.748914332129551e+00 3.115119824168046e+00 3.285079882778697e+00 3.406250000000000e+00 3.484375000000000e+00 3.500000000000000e+00
25189817964163312691260684745891955365	1.000000000000000e+00 2.000000000000000e+00 2.690953301746010e+00 3.085784765557394e+00 3.322227441389349e+00 3.414062500000000e+00 3.484375000000000e+00 3.500000000000000e+00
173641589462856310172047656475627908667	1.000000000000000e+00 2.000000000000000e+00 2.823989648336089e+00 3.181602441389350e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
51246375740588325555180702929438516475	1.000000000000000e+00 2.000000000000000e+00 2.764741141105824e+00 3.201057324168045e+00 3.390625000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
158739250415317087384760430617008439451	1.000000000000000e+00 2.000000000000000e+00 2.848561890740204e+00 3.212852441389349e+00 3.390625000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.500000000000000e+00
29634104235954941313611365027022911502	1.000000000000000e+00 2.000000000000000e+00 2.786842089725436e+00 3.142387206946740e+00 3.331954882778697e+00 3.431602441389348e+00 3.484375000000000e+00 3.500000000000000e+00
18581129096442441726706800813493328619	1.000000000000000e+00 2.000000000000000e+00 2.757081375548433e+00 3.183517382778697e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
211928875921788171525441845916364604453	1.000000000000000e+00 2.000000000000000e+00 2.795009133144319e+00 3.222579882778696e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
28639429241648072339354762808190079780	1.000000000000000e+00 2.000000000000000e+00 2.755592089725437e+00 3.216682324168045e+00 3.415977441389349e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
140997495342999841802464641811116671535	1.000000000000000e+00 2.000000000000000e+00 2.948989648336089e+00 3.281250000000003e+00 3.421875000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
189751280040607091884663348028030821840	1.000000000000000e+00 2.000000000000000e+00 2.737119214908246e+00 3.146369824168046e+00 3.359375000000002e+00 3.421875000000001e+00 3.484375000000000e+00 3.500000000000000e+00
327036986664681129973945483050672740518	1.000000000000000e+00 2.000000000000000e+00 2.888251855282828e+00 3.244102441389349e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
195618203549238026759689035217308928063	1.000000000000000e+00 2.000000000000000e+00 2.708717089725435e+00 3.038757031114784e+00 3.290977441389350e+00 3.382812500000001e+00 3.468750000000000e+00 3.500000000000000e+00
187986686051384261160076865115486576532	1.000000000000000e+00 2.000000000000000e+00 2.902114648336089e+00 3.246017382778698e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
257173243488751210457536336786970234746	1.000000000000000e+00 2.000000000000000e+00 2.883641773518900e+00 3.298789941389349e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
278270130546355904494951979549343800958	1.000000000000000e+00 2.000000000000000e+00 2.913909765557393e+00 3.289062500000001e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
72519217950458131506595722189654802889	1.000000000000000e+00 2.000000000000000e+00 2.707156691754970e+00 3.076057324168046e+00 3.322227441389349e+00 3.429687500000001e+00 3.484375000000000e+00 3.500000000000000e+00
21647534552383534098060589606598059015	1.000000000000000e+00 2.000000000000000e+00 2.737119214908247e+00 3.175704882778697e+00 3.353477441389348e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
281154366372334301553784647828134961115	1.000000000000000e+00 2.000000000000000e+00 2.764539332129552e+00 3.085937500000002e+00 3.281250000000000e+00 3.398437500000000e+00 3.484375000000000e+00 3.500000000000000e+00
140356880452653769643677777082269540616	1.000000000000000e+00 2.000000000000000e+00 2.827039332129551e+00 3.222579882778696e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.500000000000000e+00
