GENOME	ENTROPIES for motif lengths [1 2 3 4 5 6 7 8 9]
136969902600767915993437181256026303807	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000000e+00 3.375000000000000e+00 3.429687500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
148256773055707389164151751380429691398	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000001e+00 3.406250000000001e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
246953431343763344063616527563209606831	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000001e+00 3.375000000000000e+00 3.437500000000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
280686125035556024099825667728165785503	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.218750000000001e+00 3.343750000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
58105552293495794638960417555802898878	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.312500000000001e+00 3.421875000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
328100256401065375628444193444811874769	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.335937500000001e+00 3.453125000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
54771923835547812209569001316507186235	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.304687500000001e+00 3.406250000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
1378806532565094367902146027319858623	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000000e+00 3.421875000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
125038334668730755272744884718695148301	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000001e+00 3.390625000000000e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
291160967703947728030138109746529342635	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.375000000000001e+00 3.453125000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
35249110847436197257672469529443610956	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000000e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
112765358834891653259707216856381156235	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000003e+00 3.390625000000001e+00 3.429687500000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
331971670220974170185219374202445010792	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.312500000000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
15312896836929348579363761774621339233	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
33746847932260436185872038879944274154	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000003e+00 3.328125000000002e+00 3.406250000000001e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
197172569352143540787938871574110801941	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000002e+00 3.421875000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
24047520118077951480031946790301715803	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.203125000000001e+00 3.312500000000001e+00 3.382812500000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
297485227466978218597481448173379466555	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000000e+00 3.406250000000000e+00 3.437500000000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
155265722827535589729656850133693767198	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000000e+00 3.375000000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
175336060083565733970619156216602247676	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.320312500000001e+00 3.406250000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
201004292524513956547369555435461927915	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000001e+00 3.359375000000001e+00 3.429687500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
35175188355702218208675954873478148976	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.218750000000001e+00 3.343750000000001e+00 3.398437500000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
318788064999291312478639839535099663176	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.234375000000001e+00 3.390625000000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
103453764647590843521743350472435001802	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.304687500000001e+00 3.406250000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
135245125179350538793271381548060476890	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.375000000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
183299671447043257601414296042921531195	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.179687500000002e+00 3.281250000000003e+00 3.359375000000002e+00 3.437500000000001e+00 3.476562500000000e+00 3.500000000000000e+00
335325002637031146639824081837046127580	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.304687500000004e+00 3.390625000000003e+00 3.453125000000002e+00 3.468750000000002e+00 3.484375000000000e+00 3.500000000000000e+00
326076600254784691010551412195609093036	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000000e+00 3.359375000000000e+00 3.414062500000000e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
249822145171577301342136087901388528477	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000001e+00 3.406250000000000e+00 3.445312500000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
145348144528115237382199711328549709756	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000003e+00 3.375000000000002e+00 3.429687500000001e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
164751831649250668441105473200935165887	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000002e+00 3.390625000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
155710510323293892720281001892972055896	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
312153146594473542767327723479104897788	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000002e+00 3.375000000000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
208615204210781380311041135268507675703	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000000e+00 3.390625000000000e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
56286841966217405540150658034905104001	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.203125000000001e+00 3.328125000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
181295705478061359776464866951388477653	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.187500000000003e+00 3.296875000000002e+00 3.382812500000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
84279586856921637513256898125382324331	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000002e+00 3.296875000000000e+00 3.375000000000000e+00 3.437500000000000e+00 3.476562500000000e+00 3.500000000000000e+00
13309404868225697810934307405345696317	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.343750000000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
322533119333544459326935525532591322701	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000000e+00 3.375000000000001e+00 3.445312500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
320894623970113776865545552568764315446	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000000e+00 3.390625000000000e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
72736447601686365011763088148968269525	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000003e+00 3.312500000000003e+00 3.390625000000001e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
245573568366268381817183784154105199009	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000003e+00 3.390625000000002e+00 3.437500000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
80441352856427768173681541931322523909	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000000e+00 3.375000000000000e+00 3.437500000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
305566755178284666966546537054233294666	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000001e+00 3.406250000000000e+00 3.445312500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
24963966546382029513185515818295898184	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.203125000000002e+00 3.312500000000001e+00 3.421875000000001e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
213805886127331765513326449375019965941	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000002e+00 3.343750000000001e+00 3.429687500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
288078421343803470879079292698954079230	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.312500000000001e+00 3.453125000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
17570933355928390634783774370403725409	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000000e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
189511156164904788493334777195580218399	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.210937500000001e+00 3.312500000000001e+00 3.390625000000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
113658448545811515162806854227642564411	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.304687500000001e+00 3.406250000000000e+00 3.460937500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
42030326773559049584540990411240774199	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000001e+00 3.343750000000001e+00 3.421875000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
11943842854207291137989272624395286882	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.156250000000002e+00 3.281250000000001e+00 3.390625000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
25200510636980438783834268092195750503	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.203125000000002e+00 3.343750000000001e+00 3.437500000000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
45653216748404404031434634641655030867	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.171875000000002e+00 3.296875000000001e+00 3.375000000000001e+00 3.437500000000000e+00 3.484375000000000e+00 3.500000000000000e+00
170924512920835059083529585905634353554	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.218750000000001e+00 3.359375000000000e+00 3.406250000000000e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
337142906750998803528782762003439436926	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.257812500000001e+00 3.343750000000001e+00 3.406250000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
184428409063212840229498541249532753599	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.195312500000002e+00 3.359375000000001e+00 3.421875000000002e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
80395106682047801679117204442249296599	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.171875000000003e+00 3.281250000000003e+00 3.382812500000002e+00 3.437500000000001e+00 3.484375000000000e+00 3.500000000000000e+00
118915910150006185813703768942270549139	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000002e+00 3.390625000000001e+00 3.445312500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
59892800522872170844026882274741541011	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.242187500000000e+00 3.343750000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.492187500000000e+00 3.500000000000000e+00
41770053744701716709940336842638444033	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.281250000000001e+00 3.406250000000000e+00 3.445312500000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
66273569920816996968471258676145891856	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.312500000000001e+00 3.406250000000001e+00 3.453125000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
220822079523795563853114184212349489984	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.265625000000001e+00 3.421875000000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
46797981538961953846748442787232394507	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.273437500000002e+00 3.390625000000000e+00 3.429687500000000e+00 3.468750000000000e+00 3.492187500000000e+00 3.500000000000000e+00
270517012781064175624551499009539981463	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.382812500000000e+00 3.453125000000000e+00 3.476562500000000e+00 3.484375000000000e+00 3.492187500000000e+00 3.500000000000000e+00
168588428530126675044048899695065794848	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.289062500000001e+00 3.375000000000001e+00 3.445312500000000e+00 3.468750000000000e+00 3.484375000000000e+00 3.500000000000000e+00
47396805173536710167405089641642094891	1.000000000000000e+00 2.000000000000000e+00 3.000000000000004e+00 3.250000000000003e+00 3.343750000000001e+00 3.406250000000000e+00 3.453125000000000e+00 3.484375000000000e+00 3.500000000000000e+00
